R_initial_swing,R_mid_swing,R_terminal_swing,R_loading_response,R_mid_stance,R_terminal_stance,R_pre_swing,R_one_response,R_two_response,R_one_distance,R_two_distance,R_swing_phase,R_stance_phase,L_initial_swing,L_mid_swing,L_terminal_swing,L_loading_response,L_mid_stance,L_terminal_stance,L_pre_swing,L_one_response,L_two_response,L_one_distance,L_two_distance,L_swing_phase,L_stance_phase
13.86,-5.94,18.81,14.85,32.67,27.72,-1.98,87.12,12.87,0.42,1.01,26.73,73.26,33.67,9.18,19.39,11.22,0.0,11.22,15.31,73.46,26.53,0.59,0.98,62.24,37.75
13.54,-7.29,18.75,15.62,35.42,27.08,-3.12,87.5,12.5,0.39,0.96,25.0,75.0,35.79,7.37,20.0,11.58,0.0,9.47,15.79,72.63,27.37,0.57,0.95,63.16,36.84
14.74,-7.37,16.84,15.79,34.74,29.47,-4.21,88.42,11.58,0.38,0.95,24.21,75.79,34.74,9.47,20.0,11.58,0.0,8.42,15.79,72.63,27.37,0.57,0.95,64.21,35.79
15.96,-9.57,18.09,15.96,35.11,29.79,-5.32,89.38,10.64,0.38,0.94,24.48,75.54,35.11,9.57,20.21,11.7,0.0,9.57,13.83,74.46,25.53,0.56,0.94,64.89,35.1
16.67,-9.38,18.75,13.54,35.42,28.12,-3.12,89.58,10.42,0.38,0.96,26.04,73.96,36.17,9.57,19.15,12.77,0.0,8.51,13.83,73.4,26.6,0.58,0.94,64.89,35.11
16.48,-10.99,19.78,14.29,35.16,30.77,-5.49,91.2,8.8,0.36,0.91,25.27,74.73,34.41,9.68,20.43,11.83,0.0,11.83,11.83,76.35,23.66,0.55,0.93,64.52,35.49
16.49,-9.28,20.62,11.34,35.05,29.9,-4.12,92.78,7.22,0.38,0.97,27.83,72.17,34.34,9.09,20.2,11.11,0.0,11.11,14.14,74.74,25.25,0.59,0.99,63.63,36.36
14.56,-7.77,18.45,13.59,32.04,28.16,0.97,85.44,14.56,0.4,1.03,25.24,74.76,33.0,9.0,20.0,13.0,0.0,13.0,12.0,75.0,25.0,0.63,1.0,62.0,38.0
11.54,-5.77,18.27,11.54,34.62,29.81,0.0,88.47,11.54,0.37,1.04,24.04,75.97,33.33,8.33,20.37,11.11,0.0,9.26,17.59,71.29,28.7,0.67,1.08,62.03,37.96
11.01,-5.5,14.68,17.43,33.94,23.85,4.59,77.98,22.02,0.41,1.09,20.19,79.81,34.26,7.41,16.67,12.96,0.0,9.26,19.44,67.6,32.4,0.68,1.08,58.34,41.66
8.65,-1.92,11.54,20.19,37.5,26.92,-2.88,82.69,17.31,0.4,1.04,18.27,81.73,37.14,8.57,18.1,10.48,0.0,11.43,14.29,75.24,24.77,0.64,1.05,63.81,36.2
13.86,-5.94,17.82,14.85,33.66,26.73,-0.99,86.13,13.86,0.41,1.01,25.74,74.25,35.05,9.28,18.56,13.4,0.0,8.25,15.46,71.14,28.86,0.6,0.97,62.89,37.11
14.74,-8.42,16.84,15.79,34.74,27.37,-1.05,85.27,14.74,0.37,0.95,23.16,76.85,34.38,8.33,18.75,12.5,0.0,11.46,14.58,72.92,27.08,0.58,0.96,61.46,38.54
13.0,-8.0,19.0,14.0,35.0,28.0,-1.0,87.0,13.0,0.38,1.0,24.0,76.0,35.0,9.0,19.0,12.0,0.0,11.0,14.0,74.0,26.0,0.62,1.0,63.0,37.0
13.0,-7.0,18.0,14.0,35.0,27.0,0.0,86.0,14.0,0.38,1.0,24.0,76.0,33.98,8.74,17.48,12.62,0.0,7.77,19.42,67.97,32.04,0.62,1.03,60.2,39.81
12.62,-7.77,15.53,19.42,33.98,28.16,-1.94,82.52,17.48,0.41,1.03,20.38,79.62,34.31,8.82,19.61,10.78,0.0,10.78,15.69,73.52,26.47,0.62,1.02,62.74,37.25
12.5,-5.77,16.35,15.38,31.73,28.85,0.96,83.66,16.34,0.4,1.04,23.08,76.92,32.04,8.74,20.39,11.65,0.0,11.65,15.53,72.82,27.18,0.64,1.03,61.17,38.83
10.58,-3.85,15.38,15.38,33.65,28.85,0.0,84.61,15.38,0.39,1.04,22.11,77.88,33.02,9.43,18.87,11.32,0.0,11.32,16.04,72.64,27.36,0.65,1.06,61.32,38.68
11.21,-4.67,15.89,15.89,33.64,26.17,1.87,82.24,17.76,0.41,1.07,22.43,77.57,33.96,8.49,17.92,12.26,0.0,12.26,15.09,72.63,27.35,0.66,1.06,60.37,39.61
10.78,-3.92,16.67,15.69,34.31,27.45,-0.98,85.29,14.71,0.4,1.02,23.53,76.47,35.35,9.09,19.19,13.13,0.0,9.09,14.14,72.72,27.27,0.62,0.99,63.63,36.36
