R_initial_swing,R_mid_swing,R_terminal_swing,R_loading_response,R_mid_stance,R_terminal_stance,R_pre_swing,R_one_response,R_two_response,R_one_distance,R_two_distance,R_swing_phase,R_stance_phase,L_initial_swing,L_mid_swing,L_terminal_swing,L_loading_response,L_mid_stance,L_terminal_stance,L_pre_swing,L_one_response,L_two_response,L_one_distance,L_two_distance,L_swing_phase,L_stance_phase
4.4,10.99,23.08,7.69,7.69,32.97,13.19,79.13,20.88,0.42,0.91,38.47,61.54,6.59,14.29,18.68,14.29,4.4,34.07,7.69,78.03,21.98,0.49,0.91,39.56,60.45
5.38,10.75,20.43,9.68,7.53,32.26,13.98,76.35,23.66,0.43,0.93,36.56,63.45,7.61,14.13,18.48,13.04,5.43,31.52,9.78,77.17,22.82,0.49,0.92,40.22,59.77
5.05,9.09,22.22,9.09,10.1,31.31,13.13,77.77,22.22,0.45,0.99,36.36,63.63,7.37,12.63,18.95,13.68,5.26,32.63,9.47,76.84,23.15,0.5,0.95,38.95,61.04
6.0,10.0,20.0,10.0,8.0,34.0,12.0,78.0,22.0,0.46,1.0,36.0,64.0,10.0,12.0,19.0,13.0,6.0,30.0,10.0,77.0,23.0,0.54,1.0,41.0,59.0
6.93,9.9,19.8,10.89,7.92,31.68,12.87,76.23,23.76,0.48,1.01,36.63,63.36,7.84,13.73,19.61,11.76,6.86,29.41,10.78,77.45,22.54,0.54,1.02,41.18,58.81
6.86,8.82,20.59,9.8,6.86,33.33,13.73,76.46,23.53,0.47,1.02,36.27,63.72,8.0,12.0,20.0,13.0,7.0,30.0,10.0,77.0,23.0,0.53,1.0,40.0,60.0
5.1,9.18,21.43,9.18,8.16,33.67,13.27,77.54,22.45,0.44,0.98,35.71,64.28,7.07,13.13,21.21,14.14,5.05,30.3,9.09,76.76,23.23,0.55,0.99,41.41,58.58
4.03,6.71,14.77,6.71,2.68,18.12,46.98,46.31,53.69,0.48,1.49,25.51,74.49,7.84,12.75,19.61,12.75,5.88,31.37,9.8,77.45,22.55,0.54,1.02,40.2,59.8
4.8,8.8,15.2,13.6,16.8,29.6,11.2,75.2,24.8,0.53,1.25,28.8,71.2,2.6,9.09,8.44,45.45,3.9,19.48,11.04,43.51,56.49,1.01,1.54,20.13,79.87
6.42,7.34,20.18,11.01,10.09,33.03,11.93,77.06,22.94,0.49,1.09,33.94,66.06,17.36,12.4,18.18,11.57,5.79,24.79,9.92,78.52,21.49,0.72,1.21,47.94,52.07
13.86,8.91,14.85,9.9,8.91,30.69,12.87,77.22,22.77,0.48,1.01,37.62,62.37,10.19,12.96,20.37,12.04,12.96,22.22,9.26,78.7,21.3,0.6,1.08,43.52,56.48
4.85,9.71,15.53,10.68,11.65,34.95,12.62,76.69,23.3,0.42,1.03,30.09,69.9,9.47,14.74,17.89,13.68,5.26,27.37,11.58,74.73,25.26,0.53,0.95,42.1,57.89
9.45,7.87,14.17,10.24,11.02,31.5,15.75,74.01,25.99,0.53,1.27,31.49,68.51,10.53,13.16,18.42,11.4,10.53,24.56,11.4,77.2,22.8,0.61,1.14,42.11,57.89
18.18,8.26,17.36,7.44,8.26,28.93,11.57,80.99,19.01,0.62,1.21,43.8,56.2,10.29,13.97,15.44,14.71,16.18,22.79,6.62,78.67,21.33,0.74,1.36,39.7,60.3
10.78,9.8,19.61,9.8,7.84,30.39,11.76,78.42,21.56,0.51,1.02,40.19,59.79,9.09,12.73,19.09,12.73,10.0,27.27,9.09,78.18,21.82,0.59,1.1,40.91,59.09
8.08,9.09,17.17,11.11,10.1,32.32,12.12,76.76,23.23,0.45,0.99,34.34,65.65,8.33,12.5,19.79,12.5,8.33,27.08,11.46,76.03,23.96,0.51,0.96,40.62,59.37
8.0,10.0,20.0,9.0,9.0,31.0,13.0,78.0,22.0,0.47,1.0,38.0,62.0,9.9,11.88,19.8,11.88,7.92,29.7,8.91,79.2,20.79,0.54,1.01,41.58,58.41
6.25,12.5,19.79,10.42,5.21,33.33,12.5,77.08,22.92,0.47,0.96,38.54,61.46,9.0,13.0,18.0,13.0,6.0,31.0,10.0,77.0,23.0,0.53,1.0,40.0,60.0
6.19,10.31,20.62,8.25,8.25,32.99,13.4,78.36,21.65,0.44,0.97,37.12,62.89,5.38,13.98,20.43,12.9,6.45,32.26,8.6,78.5,21.5,0.49,0.93,39.79,60.21
5.94,8.91,19.8,9.9,9.9,33.66,11.88,78.21,21.78,0.45,1.01,34.65,65.34,8.16,13.27,19.39,13.27,6.12,29.59,10.2,76.53,23.47,0.53,0.98,40.82,59.18
6.19,9.28,20.62,10.31,8.25,31.96,13.4,76.3,23.71,0.45,0.97,36.09,63.92,9.9,13.86,19.8,11.88,5.94,28.71,9.9,78.21,21.78,0.56,1.01,43.56,56.43
6.25,10.42,17.71,10.42,9.38,33.33,12.5,77.09,22.92,0.43,0.96,34.38,65.63,8.42,13.68,18.95,13.68,6.32,28.42,10.53,75.79,24.21,0.52,0.95,41.05,58.95
6.19,10.31,20.62,9.28,7.22,32.99,13.4,77.33,22.68,0.45,0.97,37.12,62.89,9.18,13.27,19.39,12.24,6.12,30.61,9.18,78.57,21.42,0.53,0.98,41.84,58.15
7.14,10.2,19.39,10.2,7.14,32.65,13.27,76.52,23.47,0.46,0.98,36.73,63.26,7.14,13.27,19.39,13.27,7.14,29.59,10.2,76.53,23.47,0.52,0.98,39.8,60.2
5.05,10.1,20.2,10.1,7.07,34.34,13.13,76.76,23.23,0.45,0.99,35.35,64.64,7.22,14.43,18.56,13.4,5.15,30.93,10.31,76.29,23.71,0.52,0.97,40.21,59.79
7.07,10.1,20.2,9.09,8.08,31.31,14.14,76.76,23.23,0.46,0.99,37.37,62.62,7.0,14.0,20.0,13.0,7.0,30.0,9.0,78.0,22.0,0.54,1.0,41.0,59.0
6.12,9.18,20.41,9.18,9.18,32.65,13.27,77.54,22.45,0.44,0.98,35.71,64.28,8.25,13.4,18.56,14.43,6.19,29.9,9.28,76.3,23.71,0.53,0.97,40.21,59.8
5.26,10.53,18.95,10.53,8.42,32.63,13.68,75.79,24.21,0.43,0.95,34.74,65.26,9.28,13.4,19.59,13.4,5.15,28.87,10.31,76.29,23.71,0.54,0.97,42.27,57.73
6.93,9.9,18.81,11.88,7.92,31.68,12.87,75.24,24.75,0.48,1.01,35.64,64.35,8.0,13.0,18.0,13.0,7.0,29.0,12.0,75.0,25.0,0.52,1.0,39.0,61.0
6.93,9.9,19.8,9.9,7.92,32.67,12.87,77.22,22.77,0.47,1.01,36.63,63.36,8.0,13.0,19.0,13.0,7.0,30.0,10.0,77.0,23.0,0.53,1.0,40.0,60.0
6.25,9.38,21.88,9.38,7.29,32.29,13.54,77.09,22.92,0.45,0.96,37.51,62.5,8.08,14.14,19.19,13.13,6.06,30.3,9.09,77.77,22.22,0.54,0.99,41.41,58.58
4.95,9.9,19.8,9.9,9.9,32.67,12.87,77.22,22.77,0.45,1.01,34.65,65.34,7.29,13.54,18.75,13.54,5.21,31.25,10.42,76.04,23.96,0.51,0.96,39.58,60.42
7.69,9.62,18.27,10.58,9.62,32.69,11.54,77.89,22.12,0.48,1.04,35.58,64.43,9.62,13.46,18.27,12.5,7.69,27.88,10.58,76.92,23.08,0.56,1.04,41.35,58.65
5.0,10.0,22.0,9.0,9.0,33.0,12.0,79.0,21.0,0.46,1.0,37.0,63.0,9.8,13.73,19.61,11.76,4.9,31.37,8.82,79.41,20.58,0.56,1.02,43.14,56.85
6.0,10.0,21.0,9.0,8.0,33.0,13.0,78.0,22.0,0.46,1.0,37.0,63.0,9.0,12.0,21.0,12.0,6.0,31.0,9.0,79.0,21.0,0.54,1.0,42.0,58.0
6.67,9.52,19.05,9.52,8.57,33.33,13.33,77.14,22.85,0.47,1.05,35.24,64.75,7.92,13.86,18.81,12.87,6.93,29.7,9.9,77.22,22.77,0.54,1.01,40.59,59.4
6.73,9.62,18.27,11.54,9.62,32.69,11.54,76.93,23.08,0.48,1.04,34.62,65.39,8.49,14.15,18.87,13.21,6.6,27.36,11.32,75.47,24.53,0.58,1.06,41.51,58.49
9.09,10.0,19.09,10.91,10.91,28.18,11.82,77.27,22.73,0.54,1.1,38.18,61.82,9.09,11.82,19.09,10.91,9.09,29.09,10.91,78.18,21.82,0.56,1.1,40.0,60.0
5.36,10.71,13.39,11.61,13.39,31.25,14.29,74.1,25.9,0.46,1.12,29.46,70.54,11.76,12.75,17.65,12.75,5.88,26.47,12.75,74.51,25.5,0.56,1.02,42.16,57.85
11.01,9.17,19.27,8.26,9.17,32.11,11.01,80.73,19.27,0.52,1.09,39.45,60.55,12.71,11.86,17.8,13.56,10.17,26.27,7.63,78.81,21.19,0.66,1.18,42.37,57.63
9.62,8.65,21.15,8.65,8.65,30.77,12.5,78.84,21.15,0.5,1.04,39.42,60.57,9.35,13.08,19.63,11.21,9.35,28.97,8.41,80.38,19.62,0.57,1.07,42.06,57.94
8.82,9.8,19.61,9.8,6.86,32.35,12.75,77.44,22.55,0.49,1.02,38.23,61.76,8.74,12.62,18.45,12.62,8.74,29.13,9.71,77.68,22.33,0.54,1.03,39.81,60.2
7.69,8.65,20.19,9.62,9.62,31.73,12.5,77.88,22.12,0.48,1.04,36.53,63.47,6.93,13.86,18.81,12.87,7.92,29.7,9.9,77.22,22.77,0.53,1.01,39.6,60.39
6.73,9.62,19.23,9.62,8.65,32.69,13.46,76.92,23.08,0.47,1.04,35.58,64.42,9.71,13.59,18.45,12.62,6.8,29.13,9.71,77.68,22.33,0.56,1.03,41.75,58.26
7.69,9.62,19.23,8.65,9.62,32.69,12.5,78.85,21.15,0.47,1.04,36.54,63.46,8.65,13.46,19.23,13.46,7.69,28.85,8.65,77.88,22.11,0.57,1.04,41.34,58.65
6.6,9.43,18.87,10.38,9.43,32.08,13.21,76.41,23.59,0.48,1.06,34.9,65.1,9.52,12.38,20.0,12.38,6.67,28.57,10.48,77.14,22.86,0.57,1.05,41.9,58.1
9.35,9.35,18.69,9.35,7.48,32.71,13.08,77.58,22.43,0.5,1.07,37.39,62.62,9.26,10.19,21.3,12.96,9.26,27.78,9.26,77.79,22.22,0.58,1.08,40.75,59.26
7.62,9.52,19.05,9.52,10.48,31.43,12.38,78.1,21.9,0.48,1.05,36.19,63.81,7.62,14.29,19.05,13.33,7.62,28.57,9.52,77.15,22.85,0.57,1.05,40.96,59.04
7.0,11.0,20.0,10.0,9.0,31.0,12.0,78.0,22.0,0.48,1.0,38.0,62.0,10.48,12.38,19.05,12.38,6.67,29.52,9.52,78.1,21.9,0.57,1.05,41.91,58.09
7.62,10.48,19.05,9.52,9.52,32.38,11.43,79.05,20.95,0.49,1.05,37.15,62.85,8.91,11.88,18.81,11.88,7.92,30.69,9.9,78.21,21.78,0.52,1.01,39.6,60.39
6.93,9.9,19.8,9.9,8.91,31.68,12.87,77.22,22.77,0.47,1.01,36.63,63.36,9.71,13.59,19.42,11.65,6.8,29.13,9.71,78.65,21.36,0.56,1.03,42.72,57.29
7.48,9.35,18.69,9.35,11.21,32.71,11.21,79.44,20.56,0.48,1.07,35.52,64.48,8.82,13.73,17.65,12.75,7.84,29.41,9.8,77.45,22.55,0.54,1.02,40.2,59.8
8.04,9.82,19.64,8.93,10.71,32.14,10.71,80.35,19.64,0.52,1.12,37.5,62.49,10.81,13.51,18.02,10.81,8.11,29.73,9.01,80.18,19.82,0.59,1.11,42.34,57.66
10.81,9.01,18.92,9.91,9.01,30.63,11.71,78.38,21.62,0.54,1.11,38.74,61.26,10.53,12.28,19.3,10.53,10.53,27.19,9.65,79.83,20.18,0.6,1.14,42.11,57.9
7.55,9.43,19.81,9.43,9.43,32.08,12.26,78.3,21.69,0.49,1.06,36.79,63.2,9.43,12.26,19.81,12.26,7.55,29.25,9.43,78.3,21.69,0.57,1.06,41.5,58.49
6.06,9.09,20.2,9.09,12.12,30.3,13.13,77.77,22.22,0.44,0.99,35.35,64.64,9.9,12.87,20.79,12.87,5.94,28.71,8.91,78.21,21.78,0.57,1.01,43.56,56.43
7.69,8.65,21.15,10.58,8.65,30.77,12.5,76.91,23.08,0.5,1.04,37.49,62.5,11.43,12.38,16.19,12.38,7.62,29.52,10.48,77.14,22.86,0.55,1.05,40.0,60.0
7.62,10.48,19.05,8.57,9.52,33.33,11.43,80.0,20.0,0.48,1.05,37.15,62.85,8.82,13.73,17.65,12.75,7.84,30.39,8.82,78.43,21.57,0.54,1.02,40.2,59.8
9.35,9.35,18.69,9.35,10.28,30.84,12.15,78.51,21.5,0.5,1.07,37.39,62.62,9.35,10.28,22.43,11.21,9.35,28.04,9.35,79.45,20.56,0.57,1.07,42.06,57.95
7.69,9.62,20.19,8.65,6.73,34.62,12.5,78.85,21.15,0.48,1.04,37.5,62.5,10.48,12.38,19.05,12.38,7.62,29.52,8.57,79.05,20.95,0.57,1.05,41.91,58.09
7.84,9.8,18.63,9.8,8.82,33.33,11.76,78.42,21.56,0.47,1.02,36.27,63.71,6.8,13.59,21.36,12.62,7.77,28.16,9.71,77.68,22.33,0.56,1.03,41.75,58.26
8.91,8.91,21.78,7.92,7.92,32.67,11.88,80.19,19.8,0.48,1.01,39.6,60.39,8.74,12.62,20.39,11.65,8.74,30.1,7.77,80.59,19.42,0.55,1.03,41.75,58.26
10.28,9.35,18.69,8.41,9.35,31.78,12.15,79.45,20.56,0.5,1.07,38.32,61.69,7.77,12.62,19.42,11.65,10.68,29.13,8.74,79.62,20.39,0.53,1.03,39.81,60.2
8.18,8.18,20.91,8.18,10.91,31.82,11.82,80.0,20.0,0.5,1.1,37.27,62.73,9.35,12.15,19.63,12.15,8.41,29.91,8.41,79.45,20.56,0.57,1.07,41.13,58.88
8.11,8.11,19.82,9.91,10.81,31.53,11.71,78.38,21.62,0.51,1.11,36.04,63.96,10.81,12.61,18.92,11.71,8.11,27.93,9.91,78.38,21.62,0.6,1.11,42.34,57.66
9.57,9.57,16.52,10.43,11.3,30.43,12.17,77.39,22.6,0.53,1.15,35.66,64.33,10.62,12.39,18.58,11.5,9.73,26.55,10.62,77.87,22.12,0.6,1.13,41.59,58.4
10.87,7.25,11.59,13.04,14.49,30.43,12.32,74.63,25.36,0.59,1.38,29.71,70.28,10.74,11.57,17.36,11.57,12.4,21.49,14.88,73.56,26.45,0.62,1.21,39.67,60.34
16.38,8.62,18.1,8.62,7.76,29.31,11.21,80.17,19.83,0.6,1.16,43.1,56.9,14.39,12.95,17.27,12.23,13.67,22.3,7.19,80.58,19.42,0.79,1.39,44.61,55.39
9.9,9.9,19.8,9.9,5.94,31.68,12.87,77.22,22.77,0.5,1.01,39.6,60.39,8.49,13.21,18.87,12.26,9.43,28.3,9.43,78.3,21.69,0.56,1.06,40.57,59.42
4.3,10.75,20.43,9.68,7.53,34.41,12.9,77.42,22.58,0.42,0.93,35.48,64.52,6.45,15.05,19.35,13.98,4.3,31.18,9.68,76.33,23.66,0.51,0.93,40.85,59.14
4.12,10.31,21.65,9.28,9.28,32.99,12.37,78.35,21.65,0.44,0.97,36.08,63.92,7.37,13.68,20.0,12.63,4.21,32.63,9.47,77.89,22.1,0.51,0.95,41.05,58.94
5.05,10.1,20.2,10.1,9.09,32.32,13.13,76.76,23.23,0.45,0.99,35.35,64.64,9.18,12.24,20.41,12.24,5.1,30.61,10.2,77.54,22.44,0.53,0.98,41.83,58.15
5.21,10.42,21.88,9.38,8.33,31.25,13.54,77.09,22.92,0.45,0.96,37.51,62.5,9.09,13.13,19.19,13.13,5.05,31.31,9.09,77.77,22.22,0.54,0.99,41.41,58.58
6.8,8.74,21.36,8.74,7.77,33.01,13.59,77.68,22.33,0.47,1.03,36.9,63.11,8.16,13.27,17.35,13.27,7.14,31.63,9.18,77.55,22.45,0.51,0.98,38.78,61.22
6.0,11.0,19.0,10.0,10.0,31.0,13.0,77.0,23.0,0.46,1.0,36.0,64.0,7.84,14.71,18.63,13.73,5.88,29.41,9.8,76.47,23.53,0.56,1.02,41.18,58.82
4.95,9.9,20.79,8.91,9.9,32.67,12.87,78.21,21.78,0.45,1.01,35.64,64.35,10.1,12.12,19.19,13.13,5.05,31.31,9.09,77.77,22.22,0.54,0.99,41.41,58.58
5.21,10.42,21.88,9.38,6.25,33.33,13.54,77.09,22.92,0.45,0.96,37.51,62.5,9.9,12.87,19.8,12.87,4.95,30.69,8.91,78.21,21.78,0.56,1.01,42.57,57.42
7.22,10.31,21.65,9.28,5.15,31.96,14.43,76.29,23.71,0.47,0.97,39.18,60.82,6.12,13.27,19.39,13.27,7.14,31.63,9.18,77.55,22.45,0.51,0.98,38.78,61.22
5.94,11.88,18.81,9.9,7.92,33.66,11.88,78.21,21.78,0.47,1.01,36.63,63.36,5.15,14.43,17.53,14.43,6.19,31.96,10.31,75.26,24.74,0.5,0.97,37.11,62.89
7.0,10.0,20.0,9.0,10.0,32.0,12.0,79.0,21.0,0.46,1.0,37.0,63.0,8.0,13.0,21.0,12.0,7.0,30.0,9.0,79.0,21.0,0.54,1.0,42.0,58.0
9.0,10.0,21.0,8.0,7.0,33.0,12.0,80.0,20.0,0.48,1.0,40.0,60.0,9.8,12.75,18.63,11.76,8.82,30.39,7.84,80.39,19.6,0.54,1.02,41.18,58.81
4.04,10.1,21.21,9.09,8.08,34.34,13.13,77.77,22.22,0.44,0.99,35.35,64.64,7.29,13.54,20.83,12.5,4.17,32.29,9.38,78.12,21.88,0.52,0.96,41.66,58.34
5.88,10.78,20.59,8.82,7.84,32.35,13.73,77.44,22.55,0.47,1.02,37.25,62.74,7.84,13.73,19.61,12.75,5.88,31.37,8.82,78.43,21.57,0.55,1.02,41.18,58.82
6.86,9.8,20.59,8.82,9.8,33.33,10.78,80.38,19.6,0.47,1.02,37.25,62.73,7.84,13.73,18.63,13.73,6.86,30.39,8.82,77.45,22.55,0.55,1.02,40.2,59.8
6.06,10.1,21.21,9.09,10.1,30.3,13.13,77.77,22.22,0.46,0.99,37.37,62.62,9.9,11.88,21.78,10.89,5.94,30.69,8.91,80.19,19.8,0.55,1.01,43.56,56.43
9.18,9.18,21.43,8.16,7.14,30.61,14.29,77.54,22.45,0.47,0.98,39.79,60.2,10.0,12.0,18.0,13.0,9.0,30.0,8.0,79.0,21.0,0.53,1.0,40.0,60.0
